"filename", "language", "JSON with Comments", "JSON", "TypeScript", "Markdown", "HTML", "SCSS", "CSS", "C#", "XML", "comment", "blank", "total"
"z:\InternShipApp\API\Data\InternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 14, 92
"z:\InternShipApp\API\Data\LoggRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 8, 47
"z:\InternShipApp\API\Data\MeetingRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 258, 0, 4, 21, 283
"z:\InternShipApp\API\Data\MessageRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 16, 106
"z:\InternShipApp\API\Data\NoteRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 16, 75
"z:\InternShipApp\API\Data\PasswordLinkRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 8, 42
"z:\InternShipApp\API\Data\PersonRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 30, 218
"z:\InternShipApp\API\Data\PictureRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 10, 49
"z:\InternShipApp\API\Data\PostRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 12, 117
"z:\InternShipApp\API\Data\QuestionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 15, 89
"z:\InternShipApp\API\Data\QuestionSolutionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 6, 43
"z:\InternShipApp\API\Data\StatsRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 7, 58
"z:\InternShipApp\API\Data\SubTaskRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 14, 84
"z:\InternShipApp\API\Data\TaskInternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 15, 113
"z:\InternShipApp\API\Data\TaskRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 27, 146
"z:\InternShipApp\API\Data\TaskSolutionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 16, 82
"z:\InternShipApp\API\Data\TestInternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 110, 0, 2, 7, 119
"z:\InternShipApp\API\Data\TestQuestionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 11, 105
"z:\InternShipApp\API\Data\TestRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 19, 127
"z:\InternShipApp\API\Dtos\ChallengeDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 9, 24
"z:\InternShipApp\API\Dtos\ChallengeSolutionDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 10, 26
"z:\InternShipApp\API\Dtos\CommentDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 11, 28
"z:\InternShipApp\API\Dtos\FeedbackDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 15, 36
"z:\InternShipApp\API\Dtos\ForgotPasswordDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10
"z:\InternShipApp\API\Dtos\GroupChatDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Dtos\GroupChatMessageDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 10, 26
"z:\InternShipApp\API\Dtos\GroupChatPersonDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 16
"z:\InternShipApp\API\Dtos\GroupDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14
"z:\InternShipApp\API\Dtos\InternGroupDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 13
"z:\InternShipApp\API\Dtos\LoggingDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 14
"z:\InternShipApp\API\Dtos\MeetingDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 7, 23
"z:\InternShipApp\API\Dtos\MessageDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 10, 26
"z:\InternShipApp\API\Dtos\NoteDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 7, 20
"z:\InternShipApp\API\Dtos\ObjectGroupDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"z:\InternShipApp\API\Dtos\ObjectInternDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 12
"z:\InternShipApp\API\Dtos\PersonDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 23
"z:\InternShipApp\API\Dtos\PictureDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 13
"z:\InternShipApp\API\Dtos\PostCommentReactionDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 10, 26
"z:\InternShipApp\API\Dtos\PostDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 11, 29
"z:\InternShipApp\API\Dtos\PostViewDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 18
"z:\InternShipApp\API\Dtos\QuestionDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 14, 35
"z:\InternShipApp\API\Dtos\RankingDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"z:\InternShipApp\API\Dtos\ReceiveAnswersDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"z:\InternShipApp\API\Dtos\SubTaskCheckedDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 18
"z:\InternShipApp\API\Dtos\SubTaskDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 16
"z:\InternShipApp\API\Dtos\TaskDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 7, 20
"z:\InternShipApp\API\Dtos\TaskGroupDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"z:\InternShipApp\API\Dtos\TaskInternDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"z:\InternShipApp\API\Dtos\TaskInternGroupDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 8, 22
"z:\InternShipApp\API\Dtos\TaskSolutionDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 8, 22
"z:\InternShipApp\API\Dtos\TestDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 6, 22
"z:\InternShipApp\API\Dtos\TestGroupInternDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 8, 23
"z:\InternShipApp\API\Extensions\ApplicationServiceExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 1, 65
"z:\InternShipApp\API\Extensions\IdentityServiceExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 4, 47
"z:\InternShipApp\API\FluentMigration\Database.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 34, 0, 16, 6, 56
"z:\InternShipApp\API\FluentMigration\Migrations\ChallangeSolutionTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 7, 42
"z:\InternShipApp\API\FluentMigration\Migrations\ChallangeTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 6, 36
"z:\InternShipApp\API\FluentMigration\Migrations\ChatTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 6, 45
"z:\InternShipApp\API\FluentMigration\Migrations\CommentTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 5, 38
"z:\InternShipApp\API\FluentMigration\Migrations\FeedbackTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 9, 61
"z:\InternShipApp\API\FluentMigration\Migrations\GetPeopleInGroupMeetingView.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 2, 45
"z:\InternShipApp\API\FluentMigration\Migrations\GroupChatMessageTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 7, 46
"z:\InternShipApp\API\FluentMigration\Migrations\GroupChatPersonTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 5, 36
"z:\InternShipApp\API\FluentMigration\Migrations\GroupChatTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 5, 38
"z:\InternShipApp\API\FluentMigration\Migrations\GroupTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 5, 38
"z:\InternShipApp\API\FluentMigration\Migrations\InternGroupTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 5, 36
"z:\InternShipApp\API\FluentMigration\Migrations\LoggingTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 2, 29
"z:\InternShipApp\API\FluentMigration\Migrations\MeetingInternGroupTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 6, 43
"z:\InternShipApp\API\FluentMigration\Migrations\MeetingTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 4, 33
"z:\InternShipApp\API\FluentMigration\Migrations\NoteTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 6, 34
"z:\InternShipApp\API\FluentMigration\Migrations\PasswordkLinkTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 4, 25
"z:\InternShipApp\API\FluentMigration\Migrations\PersonTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 4, 37
"z:\InternShipApp\API\FluentMigration\Migrations\PictureTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 5, 26
"z:\InternShipApp\API\FluentMigration\Migrations\PostCommentReactionsTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 6, 45
"z:\InternShipApp\API\FluentMigration\Migrations\PostPicturesTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 4, 30
"z:\InternShipApp\API\FluentMigration\Migrations\PostTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 7, 42
"z:\InternShipApp\API\FluentMigration\Migrations\PostViewTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 5, 36
"z:\InternShipApp\API\FluentMigration\Migrations\QuestionSolutionTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 9, 47
"z:\InternShipApp\API\FluentMigration\Migrations\QuestionTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 7, 42
"z:\InternShipApp\API\FluentMigration\Migrations\SubTaskCheckedTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 7, 38
"z:\InternShipApp\API\FluentMigration\Migrations\SubTaskTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 6, 32
"z:\InternShipApp\API\FluentMigration\Migrations\TaskInternGroupTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 6, 43
"z:\InternShipApp\API\FluentMigration\Migrations\TaskSolutionTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 10, 43
"z:\InternShipApp\API\FluentMigration\Migrations\TaskTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 7, 35
"z:\InternShipApp\API\FluentMigration\Migrations\TestGroupInternTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 6, 43
"z:\InternShipApp\API\FluentMigration\Migrations\TestQuestionTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 7, 38
"z:\InternShipApp\API\FluentMigration\Migrations\TestTable.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 7, 36
"z:\InternShipApp\API\Helpers\AutoMapperProfiles.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 3, 114
"z:\InternShipApp\API\Helpers\CloudinarySettings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"z:\InternShipApp\API\Interfaces\IPhotoService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 11
"z:\InternShipApp\API\Interfaces\ITokenService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"z:\InternShipApp\API\Interfaces\Repository\IChallengeRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 19
"z:\InternShipApp\API\Interfaces\Repository\IChallengeSolutionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"z:\InternShipApp\API\Interfaces\Repository\ICommentRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Interfaces\Repository\IFeedbackRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 3, 18
"z:\InternShipApp\API\Interfaces\Repository\IGroupChatMessagesRepostitory.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 16
"z:\InternShipApp\API\Interfaces\Repository\IGroupChatRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 22
"z:\InternShipApp\API\Interfaces\Repository\IGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"z:\InternShipApp\API\Interfaces\Repository\IInternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Interfaces\Repository\ILoggRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 2, 15
"z:\InternShipApp\API\Interfaces\Repository\IMeetingRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 21
"z:\InternShipApp\API\Interfaces\Repository\IMessageRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 19
"z:\InternShipApp\API\Interfaces\Repository\INoteRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 2, 15
"z:\InternShipApp\API\Interfaces\Repository\IPasswordLinkRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 14
"z:\InternShipApp\API\Interfaces\Repository\IPersonRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 22
"z:\InternShipApp\API\Interfaces\Repository\IPictureRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"z:\InternShipApp\API\Interfaces\Repository\IPostRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 16
"z:\InternShipApp\API\Interfaces\Repository\IQuestionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Interfaces\Repository\IQuestionSolutionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"z:\InternShipApp\API\Interfaces\Repository\IStatsRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"z:\InternShipApp\API\Interfaces\Repository\ISubTaskRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Interfaces\Repository\ITaskInternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 14
"z:\InternShipApp\API\Interfaces\Repository\ITaskRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 3, 20
"z:\InternShipApp\API\Interfaces\Repository\ITaskSolutionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"z:\InternShipApp\API\Interfaces\Repository\ITestInternGroupRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"z:\InternShipApp\API\Interfaces\Repository\ITestQuestionRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"z:\InternShipApp\API\Interfaces\Repository\ITestRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 19
"z:\InternShipApp\API\Models\Challange.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 13, 30
"z:\InternShipApp\API\Models\ChallangeSolution.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\Chat.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\Comment.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 11, 26
"z:\InternShipApp\API\Models\Feedback.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 17, 38
"z:\InternShipApp\API\Models\GetPeopleInGroupMeeting.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 13, 30
"z:\InternShipApp\API\Models\Group.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 14, 32
"z:\InternShipApp\API\Models\GroupChat.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\GroupChatMessage.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\GroupChatPerson.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\InternGroup.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\InternShipAppSystemContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 522, 0, 0, 160, 682
"z:\InternShipApp\API\Models\Logging.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\Meeting.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 11, 26
"z:\InternShipApp\API\Models\MeetingInternGroup.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 24
"z:\InternShipApp\API\Models\Note.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 9, 22
"z:\InternShipApp\API\Models\PasswordkLink.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 16
"z:\InternShipApp\API\Models\Person.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 40, 84
"z:\InternShipApp\API\Models\Picture.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\Post.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 15, 34
"z:\InternShipApp\API\Models\PostCommentReaction.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 12, 28
"z:\InternShipApp\API\Models\PostPicture.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 7, 18
"z:\InternShipApp\API\Models\PostView.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\Question.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 18, 40
"z:\InternShipApp\API\Models\QuestionSolution.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 11, 26
"z:\InternShipApp\API\Models\SubTask.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\SubTaskChecked.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\Task.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 13, 30
"z:\InternShipApp\API\Models\TaskInternGroup.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 24
"z:\InternShipApp\API\Models\TaskSolution.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 24
"z:\InternShipApp\API\Models\Test.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 14, 32
"z:\InternShipApp\API\Models\TestGroupIntern.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 24
"z:\InternShipApp\API\Models\TestQuestion.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 8, 20
"z:\InternShipApp\API\Models\VersionInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 14
"z:\InternShipApp\API\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 8, 33
"z:\InternShipApp\API\Properties\launchSettings.json", "JSON", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"z:\InternShipApp\API\Services\PhotoService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 8, 47
"z:\InternShipApp\API\Services\TokenService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 6, 40
"z:\InternShipApp\API\SignalR\GroupMessageHub.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 9, 63
"z:\InternShipApp\API\SignalR\MessageHub.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 11, 70
"z:\InternShipApp\API\SignalR\PresenceHub.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 10, 39
"z:\InternShipApp\API\SignalR\PresenceTracker.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 7, 53
"z:\InternShipApp\API\Utils\EmailFields.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 14
"z:\InternShipApp\API\Utils\Utils.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 11, 89
"z:\InternShipApp\API\appsettings.Development.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"z:\InternShipApp\API\appsettings.json", "JSON", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"z:\InternShipApp\README.md", "Markdown", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"z:\InternShipApp\client\README.md", "Markdown", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14, 28
"z:\InternShipApp\client\angular.json", "JSON", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 1, 108
"z:\InternShipApp\client\package-lock.json", "JSON", 0, 12288, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12289
"z:\InternShipApp\client\package.json", "JSON", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"z:\InternShipApp\client\src\app\admin\admin.dashboard\admin.dashboard.component.css", "CSS", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 11, 128
"z:\InternShipApp\client\src\app\admin\admin.dashboard\admin.dashboard.component.html", "HTML", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 2, 42
"z:\InternShipApp\client\src\app\admin\admin.dashboard\admin.dashboard.component.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 7, 79
"z:\InternShipApp\client\src\app\admin\administration\administration.component.css", "CSS", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 13, 93
"z:\InternShipApp\client\src\app\admin\administration\administration.component.html", "HTML", 0, 0, 0, 0, 42, 0, 0, 0, 0, 5, 12, 59
"z:\InternShipApp\client\src\app\admin\administration\administration.component.ts", "TypeScript", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 11, 150
"z:\InternShipApp\client\src\app\admin\create-edit-dialog\create-edit-dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 66, 0, 0, 8, 13, 87
"z:\InternShipApp\client\src\app\admin\create-edit-dialog\create-edit-dialog.component.html", "HTML", 0, 0, 0, 0, 38, 0, 0, 0, 0, 1, 4, 43
"z:\InternShipApp\client\src\app\admin\create-edit-dialog\create-edit-dialog.component.ts", "TypeScript", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 10, 134
"z:\InternShipApp\client\src\app\admin\edit-group-dialog\edit-group-dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 12, 71
"z:\InternShipApp\client\src\app\admin\edit-group-dialog\edit-group-dialog.component.html", "HTML", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"z:\InternShipApp\client\src\app\admin\edit-group-dialog\edit-group-dialog.component.ts", "TypeScript", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 15, 151
"z:\InternShipApp\client\src\app\admin\edit-group-members-dialog\edit-group-members-dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"z:\InternShipApp\client\src\app\admin\edit-group-members-dialog\edit-group-members-dialog.component.html", "HTML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"z:\InternShipApp\client\src\app\admin\edit-group-members-dialog\edit-group-members-dialog.component.ts", "TypeScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 12, 97
"z:\InternShipApp\client\src\app\admin\groups\groups.component.css", "CSS", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 13, 93
"z:\InternShipApp\client\src\app\admin\groups\groups.component.html", "HTML", 0, 0, 0, 0, 51, 0, 0, 0, 0, 5, 14, 70
"z:\InternShipApp\client\src\app\admin\groups\groups.component.ts", "TypeScript", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 15, 156
"z:\InternShipApp\client\src\app\app-routing.module.ts", "TypeScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 3, 71
"z:\InternShipApp\client\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"z:\InternShipApp\client\src\app\app.component.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"z:\InternShipApp\client\src\app\app.component.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 5, 45
"z:\InternShipApp\client\src\app\app.module.ts", "TypeScript", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 4, 166
"z:\InternShipApp\client\src\app\authentification\authentification.component.css", "CSS", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 13, 118
"z:\InternShipApp\client\src\app\authentification\authentification.component.html", "HTML", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 15, 46
"z:\InternShipApp\client\src\app\authentification\authentification.component.ts", "TypeScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 15, 14, 172
"z:\InternShipApp\client\src\app\chat-system\add-edit-group-chat\add-edit-group-chat.component.css", "CSS", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 20, 163
